"Date" "Value"
"971" 2013-01-08 NA
"972" 2013-01-09 NA
"973" 2013-01-10 NA
"974" 2013-01-11 NA
"975" 2013-01-12 NA
"976" 2013-01-13 NA
"977" 2013-01-14 NA
"978" 2013-01-15 NA
"979" 2013-01-16 NA
"980" 2013-01-17 NA
"981" 2013-01-18 NA
"982" 2013-01-19 NA
"983" 2013-01-20 NA
"984" 2013-01-21 NA
"985" 2013-01-22 NA
"986" 2013-01-23 NA
"987" 2013-01-24 NA
"988" 2013-01-25 NA
"989" 2013-01-26 NA
"990" 2013-01-27 NA
"991" 2013-01-28 NA
"992" 2013-01-29 NA
"993" 2013-01-30 NA
"994" 2013-01-31 NA
"995" 2013-02-01 NA
