"Date" "Value"
"896" 2013-08-11 NA
"897" 2013-08-12 NA
"898" 2013-08-13 NA
"899" 2013-08-14 NA
"900" 2013-08-15 NA
"901" 2013-08-16 NA
"902" 2013-08-17 NA
"903" 2013-08-18 NA
"904" 2013-08-19 NA
"905" 2013-08-20 NA
"906" 2013-08-21 NA
"907" 2013-08-22 NA
"908" 2013-08-23 NA
"909" 2013-08-24 NA
"910" 2013-08-25 NA
"911" 2013-08-26 NA
"912" 2013-08-27 NA
"913" 2013-08-28 NA
"914" 2013-08-29 NA
"915" 2013-08-30 NA
"916" 2013-08-31 NA
"917" 2013-09-01 NA
"918" 2013-09-02 NA
"919" 2013-09-03 NA
"920" 2013-09-04 NA
"921" 2013-09-05 NA
"922" 2013-09-06 NA
"923" 2013-09-07 NA
"924" 2013-09-08 NA
"925" 2013-09-09 NA
"926" 2013-09-10 NA
"927" 2013-09-11 NA
"928" 2013-09-12 NA
"929" 2013-09-13 NA
"930" 2013-09-14 NA
"931" 2013-09-15 NA
"932" 2013-09-16 NA
"933" 2013-09-17 NA
"934" 2013-09-18 NA
"935" 2013-09-19 NA
"936" 2013-09-20 NA
"937" 2013-09-21 NA
"938" 2013-09-22 NA
"939" 2013-09-23 NA
"940" 2013-09-24 NA
"941" 2013-09-25 NA
"942" 2013-09-26 NA
"943" 2013-09-27 NA
"944" 2013-09-28 NA
"945" 2013-09-29 NA
"946" 2013-09-30 NA
"947" 2013-10-01 NA
"948" 2013-10-02 NA
"949" 2013-10-03 NA
"950" 2013-10-04 NA
"951" 2013-10-05 NA
"952" 2013-10-06 NA
"953" 2013-10-07 NA
"954" 2013-10-08 NA
"955" 2013-10-09 NA
"956" 2013-10-10 NA
"957" 2013-10-11 NA
"958" 2013-10-12 NA
"959" 2013-10-13 NA
"960" 2013-10-14 NA
"961" 2013-10-15 NA
"962" 2013-10-16 NA
"963" 2013-10-17 NA
"964" 2013-10-18 NA
"965" 2013-10-19 NA
"966" 2013-10-20 NA
"967" 2013-10-21 NA
"968" 2013-10-22 NA
"969" 2013-10-23 NA
"970" 2013-10-24 NA
"971" 2013-10-25 NA
"972" 2013-10-26 NA
"973" 2013-10-27 NA
"974" 2013-10-28 NA
"975" 2013-10-29 NA
"976" 2013-10-30 NA
"977" 2013-10-31 NA
"978" 2013-11-01 NA
"979" 2013-11-02 NA
"980" 2013-11-03 NA
"981" 2013-11-04 NA
"982" 2013-11-05 NA
"983" 2013-11-06 NA
"984" 2013-11-07 NA
"985" 2013-11-08 NA
"986" 2013-11-09 NA
"987" 2013-11-10 NA
"988" 2013-11-11 NA
"989" 2013-11-12 NA
"990" 2013-11-13 NA
"991" 2013-11-14 NA
"992" 2013-11-15 NA
"993" 2013-11-16 NA
"994" 2013-11-17 NA
"995" 2013-11-18 NA
"996" 2013-11-19 NA
"997" 2013-11-20 NA
"998" 2013-11-21 NA
